pair_id,screen_id,left_file,right_file,final_choice,final_score,choice_trace,num_choice_changes,attention_check,timestamp_utc,uid,cid,orig_uid,rt_ms,client_w,client_h
12842::gemini_comp_s2w_12842_v2.png||gemini_comp_s2w_12842_v4.png,12842,gemini_comp_s2w_12842_v2.png,gemini_comp_s2w_12842_v4.png,A << B,2,"3,4",1,no,2025-11-02T22:48:03.824140+00:00,T000010,12842::gemini_comp_s2w_12842_v2.png>>gemini_comp_s2w_12842_v4.png::T000010,,862,1397,668
12842::gemini_comp_s2w_12842_v3.png||gemini_comp_s2w_12842_v4.png,12842,gemini_comp_s2w_12842_v3.png,gemini_comp_s2w_12842_v4.png,A < B,1,3,0,no,2025-11-02T22:48:24.900085+00:00,T000011,12842::gemini_comp_s2w_12842_v3.png>>gemini_comp_s2w_12842_v4.png::T000011,,12078,1397,668
13350::gemini_comp_s2w_13350_v1.png||gemini_comp_s2w_13350_v2.png,13350,gemini_comp_s2w_13350_v1.png,gemini_comp_s2w_13350_v2.png,A > B,-1,2,0,no,2025-11-02T22:49:17.323349+00:00,T000012,13350::gemini_comp_s2w_13350_v1.png>>gemini_comp_s2w_13350_v2.png::T000012,,4509,1397,668
13350::gemini_comp_s2w_13350_v1.png||gemini_comp_s2w_13350_v3.png,13350,gemini_comp_s2w_13350_v1.png,gemini_comp_s2w_13350_v3.png,A >> B,-2,1,0,no,2025-11-02T22:49:01.106204+00:00,T000013,13350::gemini_comp_s2w_13350_v1.png>>gemini_comp_s2w_13350_v3.png::T000013,,12250,1397,668
13350::gemini_comp_s2w_13350_v1.png||gemini_comp_s2w_13350_v4.png,13350,gemini_comp_s2w_13350_v1.png,gemini_comp_s2w_13350_v4.png,A > B,-1,2,0,no,2025-11-02T22:49:52.388373+00:00,T000014,13350::gemini_comp_s2w_13350_v1.png>>gemini_comp_s2w_13350_v4.png::T000014,,8941,1397,668
13350::gemini_comp_s2w_13350_v2.png||gemini_comp_s2w_13350_v3.png,13350,gemini_comp_s2w_13350_v2.png,gemini_comp_s2w_13350_v3.png,A < B,1,3,0,no,2025-11-02T22:49:41.572030+00:00,T000015,13350::gemini_comp_s2w_13350_v2.png>>gemini_comp_s2w_13350_v3.png::T000015,,16628,1397,668
13350::gemini_comp_s2w_13350_v2.png||gemini_comp_s2w_13350_v4.png,13350,gemini_comp_s2w_13350_v2.png,gemini_comp_s2w_13350_v4.png,A < B,1,3,0,no,2025-11-02T22:49:22.975550+00:00,T000016,13350::gemini_comp_s2w_13350_v2.png>>gemini_comp_s2w_13350_v4.png::T000016,,4112,1397,668
13350::gemini_comp_s2w_13350_v3.png||gemini_comp_s2w_13350_v4.png,13350,gemini_comp_s2w_13350_v3.png,gemini_comp_s2w_13350_v4.png,A << B,2,4,0,no,2025-11-02T22:49:08.635057+00:00,T000017,13350::gemini_comp_s2w_13350_v3.png>>gemini_comp_s2w_13350_v4.png::T000017,,5656,1397,668
13585::gemini_comp_s2w_13585_v1.png||gemini_comp_s2w_13585_v2.png,13585,gemini_comp_s2w_13585_v1.png,gemini_comp_s2w_13585_v2.png,A << B,2,4,0,no,2025-11-02T22:50:35.648052+00:00,T000018,13585::gemini_comp_s2w_13585_v1.png>>gemini_comp_s2w_13585_v2.png::T000018,,2526,1397,668
13585::gemini_comp_s2w_13585_v1.png||gemini_comp_s2w_13585_v3.png,13585,gemini_comp_s2w_13585_v1.png,gemini_comp_s2w_13585_v3.png,A << B,2,4,0,no,2025-11-02T22:50:21.444641+00:00,T000019,13585::gemini_comp_s2w_13585_v1.png>>gemini_comp_s2w_13585_v3.png::T000019,,27578,1397,668
13585::gemini_comp_s2w_13585_v1.png||gemini_comp_s2w_13585_v4.png,13585,gemini_comp_s2w_13585_v1.png,gemini_comp_s2w_13585_v4.png,A << B,2,4,0,no,2025-11-02T22:50:46.493686+00:00,T000020,13585::gemini_comp_s2w_13585_v1.png>>gemini_comp_s2w_13585_v4.png::T000020,,1482,1397,668
13585::gemini_comp_s2w_13585_v2.png||gemini_comp_s2w_13585_v3.png,13585,gemini_comp_s2w_13585_v2.png,gemini_comp_s2w_13585_v3.png,A >> B,-2,1,0,no,2025-11-02T22:50:54.751266+00:00,T000021,13585::gemini_comp_s2w_13585_v2.png>>gemini_comp_s2w_13585_v3.png::T000021,,5742,1397,668
13585::gemini_comp_s2w_13585_v2.png||gemini_comp_s2w_13585_v4.png,13585,gemini_comp_s2w_13585_v2.png,gemini_comp_s2w_13585_v4.png,A << B,2,4,0,no,2025-11-02T22:50:30.147871+00:00,T000022,13585::gemini_comp_s2w_13585_v2.png>>gemini_comp_s2w_13585_v4.png::T000022,,7211,1397,668
13585::gemini_comp_s2w_13585_v3.png||gemini_comp_s2w_13585_v4.png,13585,gemini_comp_s2w_13585_v3.png,gemini_comp_s2w_13585_v4.png,A << B,2,4,0,no,2025-11-02T22:50:43.430789+00:00,T000023,13585::gemini_comp_s2w_13585_v3.png>>gemini_comp_s2w_13585_v4.png::T000023,,6286,1397,668
14289::gpt_comp_s2w_14289_v1.png||gpt_comp_s2w_14289_v2.png,14289,gpt_comp_s2w_14289_v1.png,gpt_comp_s2w_14289_v2.png,A < B,1,3,0,no,2025-11-02T22:51:48.705251+00:00,T000024,14289::gpt_comp_s2w_14289_v1.png>>gpt_comp_s2w_14289_v2.png::T000024,,10678,1397,668
14289::gpt_comp_s2w_14289_v1.png||gpt_comp_s2w_14289_v3.png,14289,gpt_comp_s2w_14289_v1.png,gpt_comp_s2w_14289_v3.png,A > B,-1,2,0,no,2025-11-02T22:52:00.376966+00:00,T000025,14289::gpt_comp_s2w_14289_v1.png>>gpt_comp_s2w_14289_v3.png::T000025,,2672,1397,668
14289::gpt_comp_s2w_14289_v1.png||gpt_comp_s2w_14289_v4.png,14289,gpt_comp_s2w_14289_v1.png,gpt_comp_s2w_14289_v4.png,A < B,1,3,0,no,2025-11-02T22:51:30.505252+00:00,T000026,14289::gpt_comp_s2w_14289_v1.png>>gpt_comp_s2w_14289_v4.png::T000026,,11640,1397,668
14289::gpt_comp_s2w_14289_v2.png||gpt_comp_s2w_14289_v3.png,14289,gpt_comp_s2w_14289_v2.png,gpt_comp_s2w_14289_v3.png,A < B,1,3,0,no,2025-11-02T22:51:16.842033+00:00,T000027,14289::gpt_comp_s2w_14289_v2.png>>gpt_comp_s2w_14289_v3.png::T000027,,20454,1397,668
14289::gpt_comp_s2w_14289_v2.png||gpt_comp_s2w_14289_v4.png,14289,gpt_comp_s2w_14289_v2.png,gpt_comp_s2w_14289_v4.png,A < B,1,3,0,no,2025-11-02T22:51:54.359520+00:00,T000028,14289::gpt_comp_s2w_14289_v2.png>>gpt_comp_s2w_14289_v4.png::T000028,,4012,1397,668
14289::gpt_comp_s2w_14289_v3.png||gpt_comp_s2w_14289_v4.png,14289,gpt_comp_s2w_14289_v3.png,gpt_comp_s2w_14289_v4.png,A < B,1,3,0,no,2025-11-02T22:51:36.559674+00:00,T000029,14289::gpt_comp_s2w_14289_v3.png>>gpt_comp_s2w_14289_v4.png::T000029,,4428,1397,668
15033::gpt_comp_s2w_15033_v1.png||gpt_comp_s2w_15033_v2.png,15033,gpt_comp_s2w_15033_v1.png,gpt_comp_s2w_15033_v2.png,A < B,1,3,0,no,2025-11-02T22:52:58.638442+00:00,T000030,15033::gpt_comp_s2w_15033_v1.png>>gpt_comp_s2w_15033_v2.png::T000030,,7985,1397,668
15033::gpt_comp_s2w_15033_v1.png||gpt_comp_s2w_15033_v3.png,15033,gpt_comp_s2w_15033_v1.png,gpt_comp_s2w_15033_v3.png,A << B,2,4,0,no,2025-11-02T22:52:39.354028+00:00,T000031,15033::gpt_comp_s2w_15033_v1.png>>gpt_comp_s2w_15033_v3.png::T000031,,10456,1397,668
15033::gpt_comp_s2w_15033_v1.png||gpt_comp_s2w_15033_v4.png,15033,gpt_comp_s2w_15033_v1.png,gpt_comp_s2w_15033_v4.png,A << B,2,4,0,no,2025-11-02T22:52:10.865322+00:00,T000032,15033::gpt_comp_s2w_15033_v1.png>>gpt_comp_s2w_15033_v4.png::T000032,,8605,1397,668
15033::gpt_comp_s2w_15033_v2.png||gpt_comp_s2w_15033_v3.png,15033,gpt_comp_s2w_15033_v2.png,gpt_comp_s2w_15033_v3.png,A > B,-1,2,0,no,2025-11-02T22:52:49.077386+00:00,T000033,15033::gpt_comp_s2w_15033_v2.png>>gpt_comp_s2w_15033_v3.png::T000033,,7955,1397,668
15033::gpt_comp_s2w_15033_v2.png||gpt_comp_s2w_15033_v4.png,15033,gpt_comp_s2w_15033_v2.png,gpt_comp_s2w_15033_v4.png,A << B,2,4,0,no,2025-11-02T22:52:27.220802+00:00,T000034,15033::gpt_comp_s2w_15033_v2.png>>gpt_comp_s2w_15033_v4.png::T000034,,2716,1397,668
15033::gpt_comp_s2w_15033_v3.png||gpt_comp_s2w_15033_v4.png,15033,gpt_comp_s2w_15033_v3.png,gpt_comp_s2w_15033_v4.png,A << B,2,4,0,no,2025-11-02T22:52:22.340686+00:00,T000035,15033::gpt_comp_s2w_15033_v3.png>>gpt_comp_s2w_15033_v4.png::T000035,,10047,1397,668
15366::gpt_comp_s2w_15366_v1.png||gpt_comp_s2w_15366_v2.png,15366,gpt_comp_s2w_15366_v1.png,gpt_comp_s2w_15366_v2.png,A < B,1,3,0,no,2025-11-02T22:53:33.749417+00:00,T000036,15366::gpt_comp_s2w_15366_v1.png>>gpt_comp_s2w_15366_v2.png::T000036,,5928,1397,668
15366::gpt_comp_s2w_15366_v1.png||gpt_comp_s2w_15366_v3.png,15366,gpt_comp_s2w_15366_v1.png,gpt_comp_s2w_15366_v3.png,A < B,1,3,0,no,2025-11-02T22:53:25.365591+00:00,T000037,15366::gpt_comp_s2w_15366_v1.png>>gpt_comp_s2w_15366_v3.png::T000037,,3420,1397,668
15366::gpt_comp_s2w_15366_v1.png||gpt_comp_s2w_15366_v4.png,15366,gpt_comp_s2w_15366_v1.png,gpt_comp_s2w_15366_v4.png,A < B,1,3,0,no,2025-11-02T22:53:19.539976+00:00,T000038,15366::gpt_comp_s2w_15366_v1.png>>gpt_comp_s2w_15366_v4.png::T000038,,17676,1397,668
15366::gpt_comp_s2w_15366_v2.png||gpt_comp_s2w_15366_v3.png,15366,gpt_comp_s2w_15366_v2.png,gpt_comp_s2w_15366_v3.png,A < B,1,3,0,no,2025-11-02T22:53:49.099479+00:00,T000039,15366::gpt_comp_s2w_15366_v2.png>>gpt_comp_s2w_15366_v3.png::T000039,,2048,1397,668
15366::gpt_comp_s2w_15366_v2.png||gpt_comp_s2w_15366_v4.png,15366,gpt_comp_s2w_15366_v2.png,gpt_comp_s2w_15366_v4.png,A > B,-1,2,0,no,2025-11-02T22:54:02.425632+00:00,T000040,15366::gpt_comp_s2w_15366_v2.png>>gpt_comp_s2w_15366_v4.png::T000040,,11595,1397,668
15366::gpt_comp_s2w_15366_v3.png||gpt_comp_s2w_15366_v4.png,15366,gpt_comp_s2w_15366_v3.png,gpt_comp_s2w_15366_v4.png,A > B,-1,2,0,no,2025-11-02T22:53:45.448491+00:00,T000041,15366::gpt_comp_s2w_15366_v3.png>>gpt_comp_s2w_15366_v4.png::T000041,,10282,1397,668
1555::gpt_comp_s2w_1555_v1.png||gpt_comp_s2w_1555_v2.png,1555,gpt_comp_s2w_1555_v1.png,gpt_comp_s2w_1555_v2.png,A > B,-1,"1,2",1,no,2025-11-02T22:55:14.489407+00:00,T000042,1555::gpt_comp_s2w_1555_v1.png>>gpt_comp_s2w_1555_v2.png::T000042,,491,1397,668
1555::gpt_comp_s2w_1555_v1.png||gpt_comp_s2w_1555_v3.png,1555,gpt_comp_s2w_1555_v1.png,gpt_comp_s2w_1555_v3.png,A >> B,-2,"2,1",1,no,2025-11-02T22:55:05.609330+00:00,T000043,1555::gpt_comp_s2w_1555_v1.png>>gpt_comp_s2w_1555_v3.png::T000043,,928,1397,668
1555::gpt_comp_s2w_1555_v1.png||gpt_comp_s2w_1555_v4.png,1555,gpt_comp_s2w_1555_v1.png,gpt_comp_s2w_1555_v4.png,A > B,-1,2,0,no,2025-11-02T22:55:00.030346+00:00,T000044,1555::gpt_comp_s2w_1555_v1.png>>gpt_comp_s2w_1555_v4.png::T000044,,10009,1397,668
1555::gpt_comp_s2w_1555_v2.png||gpt_comp_s2w_1555_v3.png,1555,gpt_comp_s2w_1555_v2.png,gpt_comp_s2w_1555_v3.png,A >> B,-2,"1,1",0,no,2025-11-02T22:54:25.100441+00:00,T000045,1555::gpt_comp_s2w_1555_v2.png>>gpt_comp_s2w_1555_v3.png::T000045,,544,1397,668
1555::gpt_comp_s2w_1555_v2.png||gpt_comp_s2w_1555_v4.png,1555,gpt_comp_s2w_1555_v2.png,gpt_comp_s2w_1555_v4.png,A < B,1,3,0,no,2025-11-02T22:54:48.332795+00:00,T000046,1555::gpt_comp_s2w_1555_v2.png>>gpt_comp_s2w_1555_v4.png::T000046,,21913,1397,668
1555::gpt_comp_s2w_1555_v3.png||gpt_comp_s2w_1555_v4.png,1555,gpt_comp_s2w_1555_v3.png,gpt_comp_s2w_1555_v4.png,A < B,1,"2,3",1,no,2025-11-02T22:55:21.732831+00:00,T000047,1555::gpt_comp_s2w_1555_v3.png>>gpt_comp_s2w_1555_v4.png::T000047,,1769,1397,668
16084::gemini_comp_s2w_16084_v1.png||gemini_comp_s2w_16084_v2.png,16084,gemini_comp_s2w_16084_v1.png,gemini_comp_s2w_16084_v2.png,A << B,2,4,0,no,2025-11-02T22:55:37.044209+00:00,T000048,16084::gemini_comp_s2w_16084_v1.png>>gemini_comp_s2w_16084_v2.png::T000048,,13230,1397,668
16084::gemini_comp_s2w_16084_v1.png||gemini_comp_s2w_16084_v3.png,16084,gemini_comp_s2w_16084_v1.png,gemini_comp_s2w_16084_v3.png,A < B,1,3,0,no,2025-11-02T22:55:52.881659+00:00,T000049,16084::gemini_comp_s2w_16084_v1.png>>gemini_comp_s2w_16084_v3.png::T000049,,2869,1397,668
16084::gemini_comp_s2w_16084_v1.png||gemini_comp_s2w_16084_v4.png,16084,gemini_comp_s2w_16084_v1.png,gemini_comp_s2w_16084_v4.png,A >> B,-2,1,0,no,2025-11-02T22:55:42.771276+00:00,T000050,16084::gemini_comp_s2w_16084_v1.png>>gemini_comp_s2w_16084_v4.png::T000050,,4636,1397,668
16084::gemini_comp_s2w_16084_v2.png||gemini_comp_s2w_16084_v3.png,16084,gemini_comp_s2w_16084_v2.png,gemini_comp_s2w_16084_v3.png,A > B,-1,2,0,no,2025-11-02T22:55:48.956824+00:00,T000051,16084::gemini_comp_s2w_16084_v2.png>>gemini_comp_s2w_16084_v3.png::T000051,,4794,1397,668
16084::gemini_comp_s2w_16084_v2.png||gemini_comp_s2w_16084_v4.png,16084,gemini_comp_s2w_16084_v2.png,gemini_comp_s2w_16084_v4.png,A >> B,-2,1,0,no,2025-11-02T22:56:00.952369+00:00,T000052,16084::gemini_comp_s2w_16084_v2.png>>gemini_comp_s2w_16084_v4.png::T000052,,2738,1397,668
16084::gemini_comp_s2w_16084_v3.png||gemini_comp_s2w_16084_v4.png,16084,gemini_comp_s2w_16084_v3.png,gemini_comp_s2w_16084_v4.png,A >> B,-2,1,0,no,2025-11-02T22:55:56.813123+00:00,T000053,16084::gemini_comp_s2w_16084_v3.png>>gemini_comp_s2w_16084_v4.png::T000053,,2728,1397,668
16634::gemini_comp_s2w_16634_v1.png||gemini_comp_s2w_16634_v2.png,16634,gemini_comp_s2w_16634_v1.png,gemini_comp_s2w_16634_v2.png,A > B,-1,2,0,no,2025-11-02T22:57:38.233543+00:00,T000054,16634::gemini_comp_s2w_16634_v1.png>>gemini_comp_s2w_16634_v2.png::T000054,,24736,1397,668
16634::gemini_comp_s2w_16634_v1.png||gemini_comp_s2w_16634_v3.png,16634,gemini_comp_s2w_16634_v1.png,gemini_comp_s2w_16634_v3.png,A >> B,-2,1,0,no,2025-11-02T22:56:17.861179+00:00,T000055,16634::gemini_comp_s2w_16634_v1.png>>gemini_comp_s2w_16634_v3.png::T000055,,15380,1397,668
16634::gemini_comp_s2w_16634_v1.png||gemini_comp_s2w_16634_v4.png,16634,gemini_comp_s2w_16634_v1.png,gemini_comp_s2w_16634_v4.png,A > B,-1,2,0,no,2025-11-02T22:56:48.836864+00:00,T000056,16634::gemini_comp_s2w_16634_v1.png>>gemini_comp_s2w_16634_v4.png::T000056,,11817,1397,668
16634::gemini_comp_s2w_16634_v2.png||gemini_comp_s2w_16634_v3.png,16634,gemini_comp_s2w_16634_v2.png,gemini_comp_s2w_16634_v3.png,A > B,-1,2,0,no,2025-11-02T22:56:35.700206+00:00,T000057,16634::gemini_comp_s2w_16634_v2.png>>gemini_comp_s2w_16634_v3.png::T000057,,9504,1397,668
16634::gemini_comp_s2w_16634_v2.png||gemini_comp_s2w_16634_v4.png,16634,gemini_comp_s2w_16634_v2.png,gemini_comp_s2w_16634_v4.png,A > B,-1,2,0,no,2025-11-02T22:56:24.867404+00:00,T000058,16634::gemini_comp_s2w_16634_v2.png>>gemini_comp_s2w_16634_v4.png::T000058,,5185,1397,668
16634::gemini_comp_s2w_16634_v3.png||gemini_comp_s2w_16634_v4.png,16634,gemini_comp_s2w_16634_v3.png,gemini_comp_s2w_16634_v4.png,A << B,2,"2,3,4",2,no,2025-11-02T22:57:10.827101+00:00,T000059,16634::gemini_comp_s2w_16634_v3.png>>gemini_comp_s2w_16634_v4.png::T000059,,1152,1397,668
16861::gpt_comp_s2w_16861_v1.png||gpt_comp_s2w_16861_v2.png,16861,gpt_comp_s2w_16861_v1.png,gpt_comp_s2w_16861_v2.png,A < B,1,3,0,no,2025-11-02T22:58:13.466864+00:00,T000060,16861::gpt_comp_s2w_16861_v1.png>>gpt_comp_s2w_16861_v2.png::T000060,,6150,1397,668
16861::gpt_comp_s2w_16861_v1.png||gpt_comp_s2w_16861_v3.png,16861,gpt_comp_s2w_16861_v1.png,gpt_comp_s2w_16861_v3.png,A >> B,-2,1,0,no,2025-11-02T22:58:05.239653+00:00,T000061,16861::gpt_comp_s2w_16861_v1.png>>gpt_comp_s2w_16861_v3.png::T000061,,6593,1397,668
16861::gpt_comp_s2w_16861_v1.png||gpt_comp_s2w_16861_v4.png,16861,gpt_comp_s2w_16861_v1.png,gpt_comp_s2w_16861_v4.png,A > B,-1,2,0,no,2025-11-02T22:58:39.810815+00:00,T000062,16861::gpt_comp_s2w_16861_v1.png>>gpt_comp_s2w_16861_v4.png::T000062,,17929,1397,668
16861::gpt_comp_s2w_16861_v2.png||gpt_comp_s2w_16861_v3.png,16861,gpt_comp_s2w_16861_v2.png,gpt_comp_s2w_16861_v3.png,A >> B,-2,1,0,no,2025-11-02T22:57:54.029392+00:00,T000063,16861::gpt_comp_s2w_16861_v2.png>>gpt_comp_s2w_16861_v3.png::T000063,,11526,1397,668
16861::gpt_comp_s2w_16861_v2.png||gpt_comp_s2w_16861_v4.png,16861,gpt_comp_s2w_16861_v2.png,gpt_comp_s2w_16861_v4.png,A >> B,-2,1,0,no,2025-11-02T22:58:20.656951+00:00,T000064,16861::gpt_comp_s2w_16861_v2.png>>gpt_comp_s2w_16861_v4.png::T000064,,4622,1397,668
16861::gpt_comp_s2w_16861_v3.png||gpt_comp_s2w_16861_v4.png,16861,gpt_comp_s2w_16861_v3.png,gpt_comp_s2w_16861_v4.png,A < B,1,3,0,no,2025-11-02T22:58:52.826814+00:00,T000065,16861::gpt_comp_s2w_16861_v3.png>>gpt_comp_s2w_16861_v4.png::T000065,,11510,1397,668
17058::gpt_comp_s2w_17058_v1.png||gpt_comp_s2w_17058_v2.png,17058,gpt_comp_s2w_17058_v1.png,gpt_comp_s2w_17058_v2.png,A > B,-1,2,0,no,2025-11-02T22:59:55.330526+00:00,T000066,17058::gpt_comp_s2w_17058_v1.png>>gpt_comp_s2w_17058_v2.png::T000066,,34293,1397,668
17058::gpt_comp_s2w_17058_v1.png||gpt_comp_s2w_17058_v3.png,17058,gpt_comp_s2w_17058_v1.png,gpt_comp_s2w_17058_v3.png,A >> B,-2,1,0,no,2025-11-02T23:00:22.763188+00:00,T000067,17058::gpt_comp_s2w_17058_v1.png>>gpt_comp_s2w_17058_v3.png::T000067,,13636,1397,668
17058::gpt_comp_s2w_17058_v1.png||gpt_comp_s2w_17058_v4.png,17058,gpt_comp_s2w_17058_v1.png,gpt_comp_s2w_17058_v4.png,A > B,-1,"2,2",0,no,2025-11-02T22:59:19.889119+00:00,T000068,17058::gpt_comp_s2w_17058_v1.png>>gpt_comp_s2w_17058_v4.png::T000068,,473,1397,668
17058::gpt_comp_s2w_17058_v2.png||gpt_comp_s2w_17058_v3.png,17058,gpt_comp_s2w_17058_v2.png,gpt_comp_s2w_17058_v3.png,A < B,1,3,0,no,2025-11-02T23:00:02.550006+00:00,T000069,17058::gpt_comp_s2w_17058_v2.png>>gpt_comp_s2w_17058_v3.png::T000069,,5817,1397,668
17058::gpt_comp_s2w_17058_v2.png||gpt_comp_s2w_17058_v4.png,17058,gpt_comp_s2w_17058_v2.png,gpt_comp_s2w_17058_v4.png,A > B,-1,2,0,no,2025-11-02T23:00:07.938051+00:00,T000070,17058::gpt_comp_s2w_17058_v2.png>>gpt_comp_s2w_17058_v4.png::T000070,,4050,1397,668
17058::gpt_comp_s2w_17058_v3.png||gpt_comp_s2w_17058_v4.png,17058,gpt_comp_s2w_17058_v3.png,gpt_comp_s2w_17058_v4.png,A < B,1,"2,3",1,no,2025-11-02T22:59:11.471082+00:00,T000071,17058::gpt_comp_s2w_17058_v3.png>>gpt_comp_s2w_17058_v4.png::T000071,,4210,1397,668
17432::gpt_comp_s2w_17432_v1.png||gpt_comp_s2w_17432_v2.png,17432,gpt_comp_s2w_17432_v1.png,gpt_comp_s2w_17432_v2.png,A > B,-1,2,0,no,2025-11-02T23:02:08.355213+00:00,T000072,17432::gpt_comp_s2w_17432_v1.png>>gpt_comp_s2w_17432_v2.png::T000072,,7445,1397,668
17432::gpt_comp_s2w_17432_v1.png||gpt_comp_s2w_17432_v3.png,17432,gpt_comp_s2w_17432_v1.png,gpt_comp_s2w_17432_v3.png,A > B,-1,2,0,no,2025-11-02T23:01:35.306009+00:00,T000073,17432::gpt_comp_s2w_17432_v1.png>>gpt_comp_s2w_17432_v3.png::T000073,,13679,1397,668
17432::gpt_comp_s2w_17432_v1.png||gpt_comp_s2w_17432_v4.png,17432,gpt_comp_s2w_17432_v1.png,gpt_comp_s2w_17432_v4.png,A < B,1,3,0,no,2025-11-02T23:01:59.579900+00:00,T000074,17432::gpt_comp_s2w_17432_v1.png>>gpt_comp_s2w_17432_v4.png::T000074,,14430,1397,668
17432::gpt_comp_s2w_17432_v2.png||gpt_comp_s2w_17432_v3.png,17432,gpt_comp_s2w_17432_v2.png,gpt_comp_s2w_17432_v3.png,A < B,1,3,0,no,2025-11-02T23:00:54.044957+00:00,T000075,17432::gpt_comp_s2w_17432_v2.png>>gpt_comp_s2w_17432_v3.png::T000075,,29994,1397,668
17432::gpt_comp_s2w_17432_v2.png||gpt_comp_s2w_17432_v4.png,17432,gpt_comp_s2w_17432_v2.png,gpt_comp_s2w_17432_v4.png,A < B,1,3,0,no,2025-11-02T23:01:19.583884+00:00,T000076,17432::gpt_comp_s2w_17432_v2.png>>gpt_comp_s2w_17432_v4.png::T000076,,24127,1397,668
17432::gpt_comp_s2w_17432_v3.png||gpt_comp_s2w_17432_v4.png,17432,gpt_comp_s2w_17432_v3.png,gpt_comp_s2w_17432_v4.png,A < B,1,3,0,no,2025-11-02T23:01:42.551011+00:00,T000077,17432::gpt_comp_s2w_17432_v3.png>>gpt_comp_s2w_17432_v4.png::T000077,,4669,1397,668
17501::gemini_comp_s2w_17501_v1.png||gemini_comp_s2w_17501_v2.png,17501,gemini_comp_s2w_17501_v1.png,gemini_comp_s2w_17501_v2.png,A > B,-1,2,0,no,2025-11-02T23:03:09.109184+00:00,T000078,17501::gemini_comp_s2w_17501_v1.png>>gemini_comp_s2w_17501_v2.png::T000078,,8192,1397,668
